week,team,st_plays,st_epa,st_epa_per_play,ko_plays,ko_tb_rate,ko_opp_start_yd100,punt_plays,punt_opp_start_yd100,ret_plays,ret_epa,ret_epa_against,fg_att,fg_made,fg_pct,fg_epa_per_att,xp_att,xp_made,xp_pct,xp_epa_per_att,st_pen_rate
15,CAR,13,4.442837850628323,0.34175675774064024,7,0.5714285714285714,69.14285714285714,4,74.75,0,0.0,0.0,0,0,0.0,0.0,2,0,0.0,2.2214189253141616,0.07692307692307693
15,CHI,12,1.5943082515210052,0.13285902096008376,7,0.8571428571428571,70.0,3,61.666666666666664,0,0.0,0.0,2,0,0.0,0.7971541257605026,0,0,0.0,0.0,0.0
15,CIN,11,-0.04239294410661465,-0.003853904009692241,4,0.75,77.25,1,49.0,0,0.0,0.0,1,0,0.0,-0.04239294410661465,5,0,0.0,-0.00847858882132293,0.09090909090909091
15,CLE,11,4.635494826172895,0.4214086205611723,4,0.0,81.5,6,61.0,0,0.0,0.0,0,0,0.0,0.0,1,0,0.0,4.635494826172895,0.18181818181818182
15,DAL,12,7.261737647840084,0.6051448039866737,3,0.0,84.33333333333333,2,77.0,0,0.0,0.0,4,0,0.0,1.815434411960021,3,0,0.0,2.420579215946695,0.16666666666666666
15,DEN,15,0.3731288166232791,0.02487525444155194,4,1.0,70.0,6,57.333333333333336,0,0.0,0.0,1,0,0.0,0.3731288166232791,4,0,0.0,0.09328220415581978,0.06666666666666667
15,DET,19,1.2546128969301305,0.06603225773316476,9,1.0,70.0,3,70.66666666666667,0,0.0,0.0,1,0,0.0,1.2546128969301305,6,0,0.0,0.20910214948835507,0.05263157894736842
15,GB,14,0.5313811142205851,0.037955793872898935,4,0.25,67.5,4,70.0,0,0.0,0.0,3,0,0.0,0.17712703807352836,3,0,0.0,0.17712703807352836,0.0
15,HOU,13,2.3569432886543398,0.18130332989648767,4,1.0,70.0,5,68.4,0,0.0,0.0,2,0,0.0,1.1784716443271699,2,0,0.0,1.1784716443271699,0.0
15,IND,14,-1.8470154773736356,-0.13192967695525967,6,1.0,70.0,5,83.0,0,0.0,0.0,2,0,0.0,-0.9235077386868178,1,0,0.0,-1.8470154773736356,0.07142857142857142
15,JAX,13,3.259429547092869,0.25072534977637456,6,0.6666666666666666,69.66666666666667,2,58.5,0,0.0,0.0,4,0,0.0,0.8148573867732173,1,0,0.0,3.259429547092869,0.07692307692307693
15,KC,15,2.7077237777948566,0.18051491851965712,2,1.0,70.0,9,66.11111111111111,0,0.0,0.0,1,0,0.0,2.7077237777948566,3,0,0.0,0.9025745925982855,0.13333333333333333
15,LA,13,2.6052085262612223,0.20040065586624786,3,0.3333333333333333,70.66666666666667,6,69.66666666666667,0,0.0,0.0,4,0,0.0,0.6513021315653056,0,0,0.0,0.0,0.0
15,LAC,15,-0.7456108630161324,-0.04970739086774216,9,0.2222222222222222,70.33333333333333,3,54.333333333333336,0,0.0,0.0,1,0,0.0,-0.7456108630161324,2,0,0.0,-0.3728054315080662,0.2
15,LV,11,-3.5931490884620194,-0.32664991713291086,4,0.75,70.5,5,69.6,0,0.0,0.0,1,0,0.0,-3.5931490884620194,1,0,0.0,-3.5931490884620194,0.0
15,MIA,10,0.7011695975369266,0.07011695975369267,4,0.25,71.0,3,74.66666666666667,0,0.0,0.0,2,0,0.0,0.3505847987684633,1,0,0.0,0.7011695975369266,0.1
15,MIN,13,2.765085221813104,0.21269886321639261,4,0.5,67.0,3,74.0,0,0.0,0.0,3,0,0.0,0.9216950739377013,3,0,0.0,0.9216950739377013,0.07692307692307693
15,NE,13,-0.756610025554159,-0.05820077119647377,7,0.7142857142857143,72.0,2,68.0,0,0.0,0.0,2,0,0.0,-0.3783050127770795,2,0,0.0,-0.3783050127770795,0.0
15,NO,12,3.0795172945394143,0.2566264412116179,5,0.0,70.6,4,64.25,0,0.0,0.0,2,0,0.0,1.5397586472697071,1,0,0.0,3.0795172945394143,0.0
15,NYG,11,-1.9996138777631378,-0.1817830797966489,6,0.5,71.16666666666667,3,68.66666666666667,0,0.0,0.0,0,0,0.0,0.0,2,0,0.0,-0.9998069388815689,0.18181818181818182
15,NYJ,14,-1.1398736995919094,-0.08141954997085067,6,1.0,70.0,3,63.333333333333336,0,0.0,0.0,2,0,0.0,-0.5699368497959547,3,0,0.0,-0.37995789986396983,0.07142857142857142
15,PHI,10,0.8047105115285436,0.08047105115285436,4,0.5,68.75,1,84.0,0,0.0,0.0,2,0,0.0,0.4023552557642718,3,0,0.0,0.2682368371761812,0.0
15,PIT,14,7.951959447208697,0.5679971033720498,6,0.6666666666666666,69.5,5,61.8,0,0.0,0.0,2,0,0.0,3.9759797236043486,1,0,0.0,7.951959447208697,0.07142857142857142
15,SEA,15,5.453156650725222,0.3635437767150148,6,0.0,82.0,6,69.0,0,0.0,0.0,2,0,0.0,2.726578325362611,1,0,0.0,5.453156650725222,0.0
15,SF,14,4.339268005765122,0.30994771469750876,5,0.6,70.5,7,67.0,0,0.0,0.0,2,0,0.0,2.169634002882561,0,0,0.0,0.0,0.21428571428571427
15,TB,12,3.4966042677852203,0.2913836889821017,4,0.75,68.75,0,,0,0.0,0.0,4,0,0.0,0.8741510669463051,4,0,0.0,0.8741510669463051,0.0
15,TEN,11,2.6345565824756334,0.23950514386142122,7,0.8571428571428571,72.14285714285714,1,85.0,0,0.0,0.0,0,0,0.0,0.0,3,0,0.0,0.8781855274918778,0.0
15,WAS,12,-0.6186170134745392,-0.05155141778954494,4,0.0,65.75,3,67.66666666666667,0,0.0,0.0,3,0,0.0,-0.20620567115817975,2,0,0.0,-0.3093085067372696,0.08333333333333333
16,ARI,15,2.1194624078332884,0.14129749385555257,6,0.6666666666666666,71.0,3,75.66666666666667,0,0.0,0.0,3,0,0.0,0.7064874692777628,3,0,0.0,0.7064874692777628,0.2
16,ATL,11,-1.6007461042442053,-0.14552237311310956,2,1.0,70.0,2,61.5,0,0.0,0.0,3,0,0.0,-0.5335820347480684,4,0,0.0,-0.4001865260610513,0.0
16,BAL,12,2.863876028257211,0.23865633568810093,3,0.6666666666666666,76.66666666666667,3,54.0,0,0.0,0.0,2,0,0.0,1.4319380141286056,4,0,0.0,0.7159690070643028,0.08333333333333333
16,BUF,12,5.003777715049392,0.41698147625411597,4,0.25,64.5,4,53.75,0,0.0,0.0,1,0,0.0,5.003777715049392,3,0,0.0,1.6679259050164639,0.0
16,CAR,17,-0.4069850759243039,-0.02394029858378258,7,0.5714285714285714,70.85714285714286,5,63.2,0,0.0,0.0,1,0,0.0,-0.4069850759243039,4,0,0.0,-0.10174626898107597,0.0
16,CHI,13,2.03745336967333,0.15672718228256383,7,0.5714285714285714,70.57142857142857,3,54.666666666666664,0,0.0,0.0,1,0,0.0,2.03745336967333,2,0,0.0,1.018726684836665,0.0
16,CIN,11,-2.2151598067689724,-0.20137816425172475,2,0.0,74.5,4,70.0,0,0.0,0.0,2,0,0.0,-1.1075799033844862,3,0,0.0,-0.7383866022563241,0.0
16,CLE,9,-2.3273434802098687,-0.25859372002331876,4,0.25,75.25,4,71.0,0,0.0,0.0,0,0,0.0,0.0,1,0,0.0,-2.3273434802098687,0.0
16,DAL,16,8.379058060422658,0.5236911287764161,5,1.0,70.0,5,63.4,0,0.0,0.0,4,0,0.0,2.0947645151056644,2,0,0.0,4.189529030211329,0.1875
16,DEN,16,2.5829922410389967,0.1614370150649373,6,1.0,70.0,5,62.2,0,0.0,0.0,2,0,0.0,1.2914961205194984,3,0,0.0,0.8609974136796655,0.0625
16,DET,12,0.6656694975360843,0.055472458128007024,4,0.25,68.75,1,73.0,0,0.0,0.0,3,0,0.0,0.2218898325120281,4,0,0.0,0.16641737438402107,0.0
16,GB,9,4.29398328016804,0.47710925335200444,1,0.0,63.0,2,63.5,0,0.0,0.0,2,0,0.0,2.14699164008402,4,0,0.0,1.07349582004201,0.0
16,HOU,12,0.9144742321158188,0.07620618600965157,6,0.8333333333333334,70.66666666666667,2,67.5,0,0.0,0.0,2,0,0.0,0.4572371160579094,2,0,0.0,0.4572371160579094,0.0
16,IND,16,-1.6713572547602529,-0.1044598284225158,5,0.2,68.6,4,67.0,0,0.0,0.0,2,0,0.0,-0.8356786273801264,5,0,0.0,-0.3342714509520506,0.0
16,JAX,14,-2.9303645481083085,-0.20931175343630776,5,1.0,70.0,7,63.42857142857143,0,0.0,0.0,0,0,0.0,0.0,2,0,0.0,-1.4651822740541542,0.0
16,KC,12,1.1794182092442353,0.09828485077035294,5,0.0,78.2,2,73.0,0,0.0,0.0,2,0,0.0,0.5897091046221177,3,0,0.0,0.39313940308141176,0.08333333333333333
16,LA,8,3.5231699353015635,0.44039624191269544,2,0.0,78.0,2,46.5,0,0.0,0.0,2,0,0.0,1.7615849676507818,2,0,0.0,1.7615849676507818,0.125
16,LAC,13,4.875245236936406,0.37501886437972354,6,0.8333333333333334,67.33333333333333,3,73.33333333333333,0,0.0,0.0,2,0,0.0,2.437622618468203,2,0,0.0,2.437622618468203,0.0
16,LV,13,-3.5790803009928505,-0.27531386930714236,3,1.0,70.0,6,64.0,0,0.0,0.0,3,0,0.0,-1.193026766997617,1,0,0.0,-3.5790803009928505,0.07692307692307693
16,MIA,13,7.7887310421498945,0.5991331570884534,4,0.75,69.75,2,64.0,0,0.0,0.0,5,0,0.0,1.557746208429979,2,0,0.0,3.8943655210749473,0.0
16,MIN,16,5.5305369997736005,0.34565856248585003,5,0.8,71.8,6,62.333333333333336,0,0.0,0.0,2,0,0.0,2.7652684998868002,3,0,0.0,1.843512333257867,0.0625
16,NE,11,0.35368346022893027,0.03215304183899366,5,0.6,77.6,3,61.333333333333336,0,0.0,0.0,0,0,0.0,0.0,3,0,0.0,0.11789448674297676,0.18181818181818182
16,NO,11,1.6696800598874688,0.15178909635340626,7,0.14285714285714285,75.85714285714286,4,58.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.09090909090909091
16,NYG,13,1.135904657165829,0.08737728132044838,7,0.8571428571428571,68.42857142857143,5,62.2,0,0.0,0.0,0,0,0.0,0.0,1,0,0.0,1.135904657165829,0.0
16,NYJ,8,-1.9147929413852394,-0.23934911767315492,5,0.4,70.75,0,,0,0.0,0.0,2,0,0.0,-0.9573964706926197,1,0,0.0,-1.9147929413852394,0.0
16,PHI,18,1.6066984147411236,0.08926102304117353,6,0.0,71.66666666666667,4,57.25,0,0.0,0.0,5,0,0.0,0.32133968294822474,3,0,0.0,0.5355661382470412,0.0
16,PIT,15,4.1529067533721085,0.2768604502248072,7,0.7142857142857143,69.28571428571429,5,67.2,0,0.0,0.0,1,0,0.0,4.1529067533721085,2,0,0.0,2.0764533766860542,0.0
16,SEA,16,2.042299064877819,0.1276436915548637,6,0.5,69.83333333333333,5,69.8,0,0.0,0.0,2,0,0.0,1.0211495324389095,3,0,0.0,0.680766354959273,0.0625
16,SF,16,-2.0931367221893913,-0.13082104513683696,8,0.875,73.0,4,67.75,0,0.0,0.0,2,0,0.0,-1.0465683610946956,2,0,0.0,-1.0465683610946956,0.1875
16,TB,14,-0.8808221734388216,-0.0629158695313444,6,0.6666666666666666,75.16666666666667,4,62.0,0,0.0,0.0,1,0,0.0,-0.8808221734388216,3,0,0.0,-0.2936073911462739,0.07142857142857142
16,TEN,14,-1.565032926366718,-0.11178806616905128,7,0.7142857142857143,68.14285714285714,4,62.0,0,0.0,0.0,1,0,0.0,-1.565032926366718,2,0,0.0,-0.782516463183359,0.0
16,WAS,14,7.763738579468141,0.5545527556762958,8,0.0,66.375,2,74.5,0,0.0,0.0,0,0,0.0,0.0,4,0,0.0,1.9409346448670353,0.21428571428571427
17,ARI,10,-1.626119600006134,-0.1626119600006134,4,0.75,70.75,4,72.0,0,0.0,0.0,1,0,0.0,-1.626119600006134,1,0,0.0,-1.626119600006134,0.1
17,ATL,13,-0.9762913814847081,-0.07509933703728523,5,0.6,69.8,3,64.66666666666667,0,0.0,0.0,2,0,0.0,-0.48814569074235403,3,0,0.0,-0.3254304604949027,0.0
17,BAL,10,0.7812517174012686,0.07812517174012687,1,0.0,75.0,4,55.0,0,0.0,0.0,1,0,0.0,0.7812517174012686,4,0,0.0,0.19531292935031716,0.0
17,BUF,13,1.8134547024406449,0.1394965155723573,4,0.25,67.5,3,66.0,0,0.0,0.0,1,0,0.0,1.8134547024406449,5,0,0.0,0.362690940488129,0.0
17,CAR,18,-3.740859129422553,-0.20782550719014184,9,0.8888888888888888,70.55555555555556,6,68.33333333333333,0,0.0,0.0,1,0,0.0,-3.740859129422553,2,0,0.0,-1.8704295647112765,0.0
17,CHI,11,2.4930623930250224,0.2266420357295475,3,0.6666666666666666,72.66666666666667,7,63.714285714285715,0,0.0,0.0,1,0,0.0,2.4930623930250224,0,0,0.0,0.0,0.0
17,CIN,12,-1.9756695825455477,-0.16463913187879564,6,0.5,71.2,1,57.0,0,0.0,0.0,2,0,0.0,-0.9878347912727738,3,0,0.0,-0.6585565275151826,0.0
17,CLE,10,2.515493212915898,0.2515493212915898,4,0.75,70.75,5,72.2,0,0.0,0.0,1,0,0.0,2.515493212915898,0,0,0.0,0.0,0.1
17,DAL,13,-2.6281029735582506,-0.20216176719678852,7,0.7142857142857143,74.14285714285714,4,72.25,0,0.0,0.0,1,0,0.0,-2.6281029735582506,1,0,0.0,-2.6281029735582506,0.07692307692307693
17,DEN,13,-0.9428392736582887,-0.07252609797371451,5,0.8,71.0,4,77.5,0,0.0,0.0,1,0,0.0,-0.9428392736582887,3,0,0.0,-0.31427975788609624,0.0
17,DET,12,4.818448405905699,0.4015373671588083,6,0.3333333333333333,68.2,0,,0,0.0,0.0,2,0,0.0,2.4092242029528497,4,0,0.0,1.2046121014764248,0.16666666666666666
17,GB,12,0.43620194858431116,0.03635016238202593,5,0.8,71.8,4,70.25,0,0.0,0.0,1,0,0.0,0.43620194858431116,2,0,0.0,0.21810097429215558,0.08333333333333333
17,HOU,13,1.1997920538997278,0.0922916964538252,7,0.8571428571428571,68.14285714285714,6,62.166666666666664,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.07692307692307693
17,IND,15,-0.26436413848759255,-0.017624275899172835,8,1.0,70.0,1,42.0,0,0.0,0.0,3,0,0.0,-0.08812137949586418,3,0,0.0,-0.08812137949586418,0.0
17,JAX,10,3.4148066571205744,0.34148066571205743,3,0.3333333333333333,69.0,3,60.666666666666664,0,0.0,0.0,2,0,0.0,1.7074033285602872,2,0,0.0,1.7074033285602872,0.0
17,KC,12,-0.8425438809417192,-0.0702119900784766,3,0.0,78.33333333333333,5,60.8,0,0.0,0.0,1,0,0.0,-0.8425438809417192,3,0,0.0,-0.2808479603139064,0.0
17,LA,12,1.662443553468465,0.13853696278903874,3,0.6666666666666666,69.0,6,64.5,0,0.0,0.0,2,0,0.0,0.8312217767342325,1,0,0.0,1.662443553468465,0.08333333333333333
17,LAC,12,0.12469308813228208,0.010391090677690173,2,0.5,75.5,2,65.5,0,0.0,0.0,4,0,0.0,0.03117327203307052,4,0,0.0,0.03117327203307052,0.08333333333333333
17,LV,12,-0.7941292977596206,-0.06617744147996839,2,0.0,73.5,4,61.75,0,0.0,0.0,4,0,0.0,-0.19853232443990515,2,0,0.0,-0.3970646488798103,0.0
17,MIA,13,1.5832553577835284,0.12178887367565604,2,1.0,70.0,7,63.0,0,0.0,0.0,2,0,0.0,0.7916276788917642,2,0,0.0,0.7916276788917642,0.15384615384615385
17,MIN,14,-6.805960922259908,-0.48614006587570774,5,0.6,73.2,2,62.0,0,0.0,0.0,4,0,0.0,-1.701490230564977,3,0,0.0,-2.268653640753303,0.0
17,NE,14,4.724863485157208,0.33749024893980056,9,0.5555555555555556,70.55555555555556,4,67.0,0,0.0,0.0,0,0,0.0,0.0,1,0,0.0,4.724863485157208,0.14285714285714285
17,NO,16,0.7117046088526402,0.04448153805329001,7,1.0,70.0,7,66.71428571428571,0,0.0,0.0,1,0,0.0,0.7117046088526402,1,0,0.0,0.7117046088526402,0.0
17,NYG,17,7.679413827353667,0.45173022513845096,7,0.8571428571428571,74.28571428571429,3,80.33333333333333,0,0.0,0.0,1,0,0.0,7.679413827353667,6,0,0.0,1.2799023045589444,0.0
17,NYJ,9,-0.17537535447627306,-0.019486150497363672,6,0.6666666666666666,75.33333333333333,3,68.33333333333333,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.3333333333333333
17,PHI,12,0.42257561303802516,0.03521463441983543,2,0.0,64.0,3,52.333333333333336,0,0.0,0.0,2,0,0.0,0.21128780651901258,5,0,0.0,0.08451512260760503,0.0
17,PIT,12,-0.3838408319616762,-0.03198673599680635,6,0.6666666666666666,72.33333333333333,4,68.5,0,0.0,0.0,1,0,0.0,-0.3838408319616762,1,0,0.0,-0.3838408319616762,0.0
17,SEA,10,1.8157513246875876,0.18157513246875875,2,1.0,70.0,6,66.83333333333333,0,0.0,0.0,2,0,0.0,0.9078756623437938,0,0,0.0,0.0,0.0
17,SF,15,-2.7581528640678665,-0.18387685760452444,8,0.5,67.75,0,,0,0.0,0.0,2,0,0.0,-1.3790764320339333,5,0,0.0,-0.5516305728135733,0.06666666666666667
17,TB,12,0.2710001833824274,0.02258334861520228,3,0.6666666666666666,74.33333333333333,1,76.0,0,0.0,0.0,2,0,0.0,0.1355000916912137,6,0,0.0,0.04516669723040456,0.0
17,TEN,11,-0.012350792230504837,-0.0011227992936822578,5,0.4,71.2,3,56.666666666666664,0,0.0,0.0,2,0,0.0,-0.006175396115252418,1,0,0.0,-0.012350792230504837,0.09090909090909091
17,WAS,13,1.1919158914739292,0.09168583780568686,6,0.8333333333333334,69.83333333333333,3,65.33333333333333,0,0.0,0.0,1,0,0.0,1.1919158914739292,3,0,0.0,0.3973052971579764,0.07692307692307693
18,ARI,16,2.0198149817745987,0.12623843636091242,5,1.0,70.0,4,64.25,0,0.0,0.0,2,0,0.0,1.0099074908872994,5,0,0.0,0.4039629963549197,0.0
18,ATL,14,-0.5832414668716017,-0.04166010477654298,7,0.42857142857142855,70.28571428571429,0,,0,0.0,0.0,2,0,0.0,-0.29162073343580086,5,0,0.0,-0.11664829337432034,0.07142857142857142
18,BAL,12,1.0964942016170718,0.09137451680142265,3,0.6666666666666666,64.0,4,54.25,0,0.0,0.0,0,0,0.0,0.0,5,0,0.0,0.21929884032341435,0.0
18,BUF,13,-0.8050506929945005,-0.061926976384192346,6,0.5,70.33333333333333,4,59.5,0,0.0,0.0,1,0,0.0,-0.8050506929945005,2,0,0.0,-0.40252534649725025,0.0
18,CAR,17,2.5143843541717246,0.14790496201010145,8,0.875,73.5,3,66.33333333333333,0,0.0,0.0,1,0,0.0,2.5143843541717246,5,0,0.0,0.502876870834345,0.11764705882352941
18,CHI,16,1.170073449231048,0.0731295905769405,6,0.3333333333333333,75.33333333333333,6,63.5,0,0.0,0.0,1,0,0.0,1.170073449231048,3,0,0.0,0.39002448307701604,0.0
18,CIN,12,8.470086081290106,0.7058405067741754,4,0.0,74.25,3,65.33333333333333,0,0.0,0.0,4,0,0.0,2.1175215203225264,1,0,0.0,8.470086081290106,0.0
18,CLE,13,1.462651438123598,0.11251164908643062,6,0.3333333333333333,65.33333333333333,5,67.8,0,0.0,0.0,1,0,0.0,1.462651438123598,1,0,0.0,1.462651438123598,0.07692307692307693
18,DAL,14,8.00827670084453,0.5720197643460379,5,0.8,70.0,4,67.25,0,0.0,0.0,4,0,0.0,2.0020691752111324,1,0,0.0,8.00827670084453,0.07142857142857142
18,DEN,9,0.5848358942510787,0.06498176602789764,1,1.0,70.0,2,65.5,0,0.0,0.0,1,0,0.0,0.5848358942510787,5,0,0.0,0.11696717885021575,0.0
18,DET,11,2.7876228481226017,0.2534202589202365,4,0.75,74.5,2,77.0,0,0.0,0.0,1,0,0.0,2.7876228481226017,4,0,0.0,0.6969057120306504,0.09090909090909091
18,GB,11,-5.950902967668608,-0.5409911788789643,4,0.0,72.5,3,56.333333333333336,0,0.0,0.0,3,0,0.0,-1.9836343225562025,1,0,0.0,-5.950902967668608,0.09090909090909091
18,HOU,12,2.1240398352354593,0.17700331960295493,4,0.0,72.25,4,59.5,0,0.0,0.0,1,0,0.0,2.1240398352354593,3,0,0.0,0.7080132784118197,0.16666666666666666
18,IND,18,2.203461078217792,0.1224145043454329,7,1.0,70.0,4,65.75,0,0.0,0.0,5,0,0.0,0.4406922156435584,2,0,0.0,1.101730539108896,0.0
18,JAX,16,5.382933419559929,0.3364333387224956,7,1.0,70.0,4,66.75,0,0.0,0.0,3,0,0.0,1.7943111398533098,2,0,0.0,2.6914667097799647,0.0
18,KC,13,-0.2534290517375304,-0.019494542441348493,7,0.8571428571428571,70.42857142857143,5,62.0,0,0.0,0.0,1,0,0.0,-0.2534290517375304,0,0,0.0,0.0,0.0
18,LA,13,6.7360709190351145,0.5181593014642396,6,0.5,67.66666666666667,2,68.5,0,0.0,0.0,4,0,0.0,1.6840177297587786,1,0,0.0,6.7360709190351145,0.0
18,LAC,13,-0.8415335619208353,-0.06473335091698733,5,0.8,67.2,1,71.0,0,0.0,0.0,5,0,0.0,-0.16830671238416706,2,0,0.0,-0.42076678096041764,0.0
18,LV,15,4.479970057548574,0.29866467050323825,8,0.75,69.0,3,66.33333333333333,0,0.0,0.0,2,0,0.0,2.239985028774287,2,0,0.0,2.239985028774287,0.0
18,MIA,13,3.6542745028993715,0.28109803868456706,6,0.16666666666666666,76.83333333333333,3,57.666666666666664,0,0.0,0.0,2,0,0.0,1.8271372514496858,2,0,0.0,1.8271372514496858,0.07692307692307693
18,MIN,12,-1.6535010910168229,-0.13779175758473525,5,1.0,70.0,3,70.33333333333333,0,0.0,0.0,4,0,0.0,-0.4133752727542057,0,0,0.0,0.0,0.0
18,NE,12,3.6785452946005024,0.3065454412167085,4,0.5,74.0,3,59.0,0,0.0,0.0,3,0,0.0,1.226181764866834,2,0,0.0,1.8392726473002512,0.08333333333333333
18,NO,14,4.93986288400847,0.3528473488577478,6,1.0,70.0,3,61.666666666666664,0,0.0,0.0,4,0,0.0,1.2349657210021174,1,0,0.0,4.93986288400847,0.07142857142857142
18,NYG,11,3.0243313971722228,0.2749392179247475,5,0.8,75.4,3,67.0,0,0.0,0.0,2,0,0.0,1.5121656985861114,1,0,0.0,3.0243313971722228,0.09090909090909091
18,NYJ,13,0.9777970150131492,0.07521515500101147,5,0.8,71.4,4,69.0,0,0.0,0.0,1,0,0.0,0.9777970150131492,3,0,0.0,0.3259323383377164,0.0
18,PHI,12,-1.109655914638226,-0.09247132621985217,4,0.25,77.5,3,67.66666666666667,0,0.0,0.0,3,0,0.0,-0.3698853048794087,2,0,0.0,-0.554827957319113,0.0
18,PIT,14,7.254461458064628,0.5181758184331877,6,0.5,68.5,5,65.0,0,0.0,0.0,1,0,0.0,7.254461458064628,2,0,0.0,3.627230729032314,0.07142857142857142
18,SEA,14,1.964521978357381,0.14032299845409865,6,0.8333333333333334,70.5,4,64.25,0,0.0,0.0,1,0,0.0,1.964521978357381,3,0,0.0,0.6548406594524604,0.0
18,SF,15,-2.391994381931686,-0.15946629212877905,8,0.875,69.625,2,72.5,0,0.0,0.0,2,0,0.0,-1.195997190965843,3,0,0.0,-0.7973314606438953,0.06666666666666667
18,TB,13,1.1270979663480505,0.08669984356523465,6,0.5,71.16666666666667,2,65.5,0,0.0,0.0,2,0,0.0,0.5635489831740252,3,0,0.0,0.3756993221160168,0.0
18,TEN,11,4.66509911490061,0.42409991953641907,4,0.25,77.0,5,66.6,0,0.0,0.0,2,0,0.0,2.332549557450305,0,0,0.0,0.0,0.09090909090909091
18,WAS,14,3.7710382990450517,0.26935987850321796,6,0.8333333333333334,72.83333333333333,5,70.4,0,0.0,0.0,1,0,0.0,3.7710382990450517,2,0,0.0,1.8855191495225259,0.14285714285714285
