season,week,team,drives,td_drives,fg_drives,punt_drives,to_drives,yds,plays,rz_drives,start_yardline_100_avg,ppd_basic_sum,ppd_true_sum,score_drives,score_rate,td_rate,fg_rate,turnover_rate,punt_rate,yds_per_drive,plays_per_drive,redzone_drive_rate,ppd_basic,ppd_points,side,start_own_yardline_avg,hidden_yards_per_drive
2024,15,MIN,11,1,2,3,1,284.0,86,3,67.18,13,,3,0.27,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.2727272727272727,25.82,7.82,0.2727272727272727,1.1818181818181819,1.18,def,32.82,13.37
2024,15,MIN,16,3,3,3,2,329.0,95,5,53.81,30,,6,0.38,0.1875,0.1875,0.125,0.1875,20.56,5.94,0.3125,1.875,1.88,off,46.19,13.37
2024,15,NE,12,3,3,2,1,395.0,84,6,55.08,30,,6,0.5,0.25,0.25,0.08333333333333333,0.16666666666666666,32.92,7.0,0.5,2.5,2.5,def,44.92,-11.32
2024,15,NE,10,2,1,2,1,311.0,65,4,66.4,17,,3,0.3,0.2,0.1,0.1,0.2,31.1,6.5,0.4,1.7,1.7,off,33.6,-11.32
2024,15,NO,14,2,2,3,0,326.0,94,3,64.57,20,,4,0.29,0.14285714285714285,0.14285714285714285,0.0,0.21428571428571427,23.29,6.71,0.21428571428571427,1.4285714285714286,1.43,def,35.43,0.9
2024,15,NO,13,2,2,4,1,245.0,69,4,63.67,20,,4,0.31,0.15384615384615385,0.15384615384615385,0.07692307692307693,0.3076923076923077,18.85,5.31,0.3076923076923077,1.5384615384615385,1.54,off,36.33,0.9
2024,15,NYG,15,5,0,2,1,445.0,73,7,57.2,35,,5,0.33,0.3333333333333333,0.0,0.06666666666666667,0.13333333333333333,29.67,4.87,0.4666666666666667,2.3333333333333335,2.33,def,42.8,-22.8
2024,15,NYG,9,2,0,3,1,236.0,84,3,80.0,14,,2,0.22,0.2222222222222222,0.0,0.1111111111111111,0.3333333333333333,26.22,9.33,0.3333333333333333,1.5555555555555556,1.56,off,20.0,-22.8
2024,15,NYJ,14,2,4,2,2,421.0,97,5,59.86,26,,6,0.43,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.14285714285714285,30.07,6.93,0.35714285714285715,1.8571428571428572,1.86,def,40.14,-4.84
2024,15,NYJ,13,4,1,3,0,402.0,77,6,64.69,31,,5,0.38,0.3076923076923077,0.07692307692307693,0.0,0.23076923076923078,30.92,5.92,0.46153846153846156,2.3846153846153846,2.38,off,35.31,-4.84
2024,15,PHI,9,1,2,5,1,163.0,58,2,59.78,13,,3,0.33,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.5555555555555556,18.11,6.44,0.2222222222222222,1.4444444444444444,1.44,def,40.22,7.58
2024,15,PHI,15,3,2,1,1,401.0,95,9,52.2,27,,5,0.33,0.2,0.13333333333333333,0.06666666666666667,0.06666666666666667,26.73,6.33,0.6,1.8,1.8,off,47.8,7.58
2024,15,PIT,15,3,2,1,1,401.0,95,9,52.2,27,,5,0.33,0.2,0.13333333333333333,0.06666666666666667,0.06666666666666667,26.73,6.33,0.6,1.8,1.8,def,47.8,-7.58
2024,15,PIT,9,1,2,5,1,163.0,58,2,59.78,13,,3,0.33,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.5555555555555556,18.11,6.44,0.2222222222222222,1.4444444444444444,1.44,off,40.22,-7.58
2024,15,SEA,18,3,3,4,1,369.0,80,6,57.94,30,,6,0.33,0.16666666666666666,0.16666666666666666,0.05555555555555555,0.2222222222222222,20.5,4.44,0.3333333333333333,1.6666666666666667,1.67,def,42.06,-9.14
2024,15,SEA,12,1,2,6,2,208.0,77,2,67.08,13,,3,0.25,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.5,17.33,6.42,0.16666666666666666,1.0833333333333333,1.08,off,32.92,-9.14
2024,15,SF,14,0,4,6,0,302.0,80,5,62.86,12,,4,0.29,0.0,0.2857142857142857,0.0,0.42857142857142855,21.57,5.71,0.35714285714285715,0.8571428571428571,0.86,def,37.14,-7.81
2024,15,SF,12,0,2,7,1,191.0,71,0,70.67,6,,2,0.17,0.0,0.16666666666666666,0.08333333333333333,0.5833333333333334,15.92,5.92,0.0,0.5,0.5,off,29.33,-7.81
2024,15,TB,12,2,1,3,2,206.0,70,3,64.83,17,,3,0.25,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.25,17.17,5.83,0.25,1.4166666666666667,1.42,def,35.17,13.27
2024,15,TB,16,4,4,0,2,506.0,86,8,51.56,40,,8,0.5,0.25,0.25,0.125,0.0,31.62,5.38,0.5,2.5,2.5,off,48.44,13.27
2024,15,TEN,20,4,1,1,3,370.0,90,10,39.45,31,,5,0.25,0.2,0.05,0.15,0.05,18.5,4.5,0.5,1.55,1.55,def,60.55,-26.64
2024,15,TEN,11,5,0,1,5,374.0,86,4,66.09,35,,5,0.45,0.45454545454545453,0.0,0.45454545454545453,0.09090909090909091,34.0,7.82,0.36363636363636365,3.1818181818181817,3.18,off,33.91,-26.64
2024,15,WAS,13,2,2,4,1,245.0,69,4,63.67,20,,4,0.31,0.15384615384615385,0.15384615384615385,0.07692307692307693,0.3076923076923077,18.85,5.31,0.3076923076923077,1.5384615384615385,1.54,def,36.33,-0.9
2024,15,WAS,14,2,2,3,0,326.0,94,3,64.57,20,,4,0.29,0.14285714285714285,0.14285714285714285,0.0,0.21428571428571427,23.29,6.71,0.21428571428571427,1.4285714285714286,1.43,off,35.43,-0.9
2024,16,ARI,15,5,1,5,0,392.0,90,5,65.79,38,,6,0.4,0.3333333333333333,0.06666666666666667,0.0,0.3333333333333333,26.13,6.0,0.3333333333333333,2.533333333333333,2.53,def,34.21,-4.43
2024,16,ARI,14,3,3,3,2,382.0,90,5,70.21,30,,6,0.43,0.21428571428571427,0.21428571428571427,0.14285714285714285,0.21428571428571427,27.29,6.43,0.35714285714285715,2.142857142857143,2.14,off,29.79,-4.43
2024,16,ATL,13,3,0,5,3,234.0,78,3,61.69,21,,3,0.23,0.23076923076923078,0.0,0.23076923076923078,0.38461538461538464,18.0,6.0,0.23076923076923078,1.6153846153846154,1.62,def,38.31,15.32
2024,16,ATL,16,2,2,2,1,329.0,81,9,46.38,20,,4,0.25,0.125,0.125,0.0625,0.125,20.56,5.06,0.5625,1.25,1.25,off,53.62,15.32
2024,16,BAL,13,3,1,5,3,315.0,78,2,68.92,24,,4,0.31,0.23076923076923078,0.07692307692307693,0.23076923076923078,0.38461538461538464,24.23,6.0,0.15384615384615385,1.8461538461538463,1.85,def,31.08,0.92
2024,16,BAL,11,3,2,3,1,418.0,78,6,68.0,27,,5,0.45,0.2727272727272727,0.18181818181818182,0.09090909090909091,0.2727272727272727,38.0,7.09,0.5454545454545454,2.4545454545454546,2.45,off,32.0,0.92
2024,16,BUF,13,4,0,3,3,379.0,91,5,69.62,28,,4,0.31,0.3076923076923077,0.0,0.23076923076923078,0.23076923076923078,29.15,7.0,0.38461538461538464,2.1538461538461537,2.15,def,30.38,13.48
2024,16,BUF,16,2,1,4,1,324.0,75,3,56.13,17,,3,0.19,0.125,0.0625,0.0625,0.25,20.25,4.69,0.1875,1.0625,1.06,off,43.87,13.48
2024,16,CAR,14,3,3,3,2,382.0,90,5,70.21,30,,6,0.43,0.21428571428571427,0.21428571428571427,0.14285714285714285,0.21428571428571427,27.29,6.43,0.35714285714285715,2.142857142857143,2.14,def,29.79,4.43
2024,16,CAR,15,5,1,5,0,392.0,90,5,65.79,38,,6,0.4,0.3333333333333333,0.06666666666666667,0.0,0.3333333333333333,26.13,6.0,0.3333333333333333,2.533333333333333,2.53,off,34.21,4.43
2024,16,CHI,15,4,2,1,0,475.0,82,8,62.33,34,,6,0.4,0.26666666666666666,0.13333333333333333,0.0,0.06666666666666667,31.67,5.47,0.5333333333333333,2.2666666666666666,2.27,def,37.67,-3.77
2024,16,CHI,10,2,1,3,2,382.0,83,4,66.1,17,,3,0.3,0.2,0.1,0.2,0.3,38.2,8.3,0.4,1.7,1.7,off,33.9,-3.77
2024,16,CIN,11,1,0,4,3,273.0,77,4,67.27,7,,1,0.09,0.09090909090909091,0.0,0.2727272727272727,0.36363636363636365,24.82,7.0,0.36363636363636365,0.6363636363636364,0.64,def,32.73,5.81
2024,16,CIN,13,3,1,4,1,326.0,71,4,61.46,24,,4,0.31,0.23076923076923078,0.07692307692307693,0.07692307692307693,0.3076923076923077,25.08,5.46,0.3076923076923077,1.8461538461538463,1.85,off,38.54,5.81
2024,16,CLE,13,3,1,4,1,326.0,71,4,61.46,24,,4,0.31,0.23076923076923078,0.07692307692307693,0.07692307692307693,0.3076923076923077,25.08,5.46,0.3076923076923077,1.8461538461538463,1.85,def,38.54,-5.81
2024,16,CLE,11,1,0,4,3,273.0,77,4,67.27,7,,1,0.09,0.09090909090909091,0.0,0.2727272727272727,0.36363636363636365,24.82,7.0,0.36363636363636365,0.6363636363636364,0.64,off,32.73,-5.81
2024,16,DAL,14,3,1,4,3,410.0,86,4,69.0,24,,4,0.29,0.21428571428571427,0.07142857142857142,0.21428571428571427,0.2857142857142857,29.29,6.14,0.2857142857142857,1.7142857142857142,1.71,def,31.0,14.0
2024,16,DAL,18,2,4,5,0,317.0,81,4,55.0,26,,6,0.33,0.1111111111111111,0.2222222222222222,0.0,0.2777777777777778,17.61,4.5,0.2222222222222222,1.4444444444444444,1.44,off,45.0,14.0
2024,16,DEN,15,4,2,3,1,382.0,81,5,63.33,34,,6,0.4,0.26666666666666666,0.13333333333333333,0.06666666666666667,0.2,25.47,5.4,0.3333333333333333,2.2666666666666666,2.27,def,36.67,-4.5
2024,16,DEN,12,3,2,5,0,355.0,83,3,67.83,27,,5,0.42,0.25,0.16666666666666666,0.0,0.4166666666666667,29.58,6.92,0.25,2.25,2.25,off,32.17,-4.5
2024,16,DET,10,2,1,3,2,382.0,83,4,66.1,17,,3,0.3,0.2,0.1,0.2,0.3,38.2,8.3,0.4,1.7,1.7,def,33.9,3.77
2024,16,DET,15,4,2,1,0,475.0,82,8,62.33,34,,6,0.4,0.26666666666666666,0.13333333333333333,0.0,0.06666666666666667,31.67,5.47,0.5333333333333333,2.2666666666666666,2.27,off,37.67,3.77
2024,16,GB,12,0,0,4,2,196.0,70,0,63.75,0,,0,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,16.33,5.83,0.0,0.0,0.0,def,36.25,1.2
2024,16,GB,11,4,2,2,0,404.0,85,4,62.55,34,,6,0.55,0.36363636363636365,0.18181818181818182,0.0,0.18181818181818182,36.73,7.73,0.36363636363636365,3.090909090909091,3.09,off,37.45,1.2
2024,16,HOU,14,3,2,2,1,375.0,87,6,57.21,27,,5,0.36,0.21428571428571427,0.14285714285714285,0.07142857142857142,0.14285714285714285,26.79,6.21,0.42857142857142855,1.9285714285714286,1.93,def,42.79,-4.42
2024,16,HOU,11,2,2,2,2,311.0,75,4,61.64,20,,4,0.36,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182,28.27,6.82,0.36363636363636365,1.8181818181818181,1.82,off,38.36,-4.42
2024,16,IND,13,4,0,4,3,311.0,77,4,69.62,28,,4,0.31,0.3076923076923077,0.0,0.23076923076923078,0.3076923076923077,23.92,5.92,0.3076923076923077,2.1538461538461537,2.15,def,30.38,8.49
2024,16,IND,17,5,1,4,1,458.0,84,6,61.12,38,,6,0.35,0.29411764705882354,0.058823529411764705,0.058823529411764705,0.23529411764705882,26.94,4.94,0.35294117647058826,2.235294117647059,2.24,off,38.88,8.49
2024,16,JAX,16,2,2,6,0,314.0,92,3,64.47,20,,4,0.25,0.125,0.125,0.0,0.375,19.62,5.75,0.1875,1.25,1.25,def,35.53,-7.39
2024,16,JAX,14,2,0,7,2,308.0,81,2,71.86,14,,2,0.14,0.14285714285714285,0.0,0.14285714285714285,0.5,22.0,5.79,0.14285714285714285,1.0,1.0,off,28.14,-7.39
2024,16,KC,11,2,2,2,2,311.0,75,4,61.64,20,,4,0.36,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182,28.27,6.82,0.36363636363636365,1.8181818181818181,1.82,def,38.36,4.42
2024,16,KC,14,3,2,2,1,375.0,87,6,57.21,27,,5,0.36,0.21428571428571427,0.14285714285714285,0.07142857142857142,0.14285714285714285,26.79,6.21,0.42857142857142855,1.9285714285714286,1.93,off,42.79,4.42
2024,16,LA,10,1,1,0,1,321.0,79,6,52.6,10,,2,0.2,0.1,0.1,0.1,0.0,32.1,7.9,0.6,1.0,1.0,def,47.4,-1.3
2024,16,LA,10,2,2,2,1,242.0,64,5,53.9,20,,4,0.4,0.2,0.2,0.1,0.2,24.2,6.4,0.5,2.0,2.0,off,46.1,-1.3
2024,16,LAC,12,3,2,5,0,355.0,83,3,67.83,27,,5,0.42,0.25,0.16666666666666666,0.0,0.4166666666666667,29.58,6.92,0.25,2.25,2.25,def,32.17,4.5
2024,16,LAC,15,4,2,3,1,382.0,81,5,63.33,34,,6,0.4,0.26666666666666666,0.13333333333333333,0.06666666666666667,0.2,25.47,5.4,0.3333333333333333,2.2666666666666666,2.27,off,36.67,4.5
2024,16,LV,14,2,0,7,2,308.0,81,2,71.86,14,,2,0.14,0.14285714285714285,0.0,0.14285714285714285,0.5,22.0,5.79,0.14285714285714285,1.0,1.0,def,28.14,7.39
2024,16,LV,16,2,2,6,0,314.0,92,3,64.47,20,,4,0.25,0.125,0.125,0.0,0.375,19.62,5.75,0.1875,1.25,1.25,off,35.53,7.39
2024,16,MIA,14,2,1,4,1,374.0,85,7,54.79,17,,3,0.21,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.2857142857142857,26.71,6.07,0.5,1.2142857142857142,1.21,def,45.21,-11.06
2024,16,MIA,13,2,5,2,0,381.0,81,4,65.85,29,,7,0.54,0.15384615384615385,0.38461538461538464,0.0,0.15384615384615385,29.31,6.23,0.3076923076923077,2.230769230769231,2.23,off,34.15,-11.06
2024,16,MIN,15,3,1,5,2,361.0,87,3,71.2,24,,4,0.27,0.2,0.06666666666666667,0.13333333333333333,0.3333333333333333,24.07,5.8,0.2,1.6,1.6,def,28.8,8.01
2024,16,MIN,16,3,2,6,0,298.0,84,3,63.19,27,,5,0.31,0.1875,0.125,0.0,0.375,18.62,5.25,0.1875,1.6875,1.69,off,36.81,8.01
2024,16,NE,16,2,1,4,1,324.0,75,3,56.13,17,,3,0.19,0.125,0.0625,0.0625,0.25,20.25,4.69,0.1875,1.0625,1.06,def,43.87,-13.48
2024,16,NE,13,4,0,3,3,379.0,91,5,69.62,28,,4,0.31,0.3076923076923077,0.0,0.23076923076923078,0.23076923076923078,29.15,7.0,0.38461538461538464,2.1538461538461537,2.15,off,30.38,-13.48
2024,16,NO,11,4,2,2,0,404.0,85,4,62.55,34,,6,0.55,0.36363636363636365,0.18181818181818182,0.0,0.18181818181818182,36.73,7.73,0.36363636363636365,3.090909090909091,3.09,def,37.45,-1.2
2024,16,NO,12,0,0,4,2,196.0,70,0,63.75,0,,0,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,16.33,5.83,0.0,0.0,0.0,off,36.25,-1.2
2024,16,NYG,16,2,2,2,1,329.0,81,9,46.38,20,,4,0.25,0.125,0.125,0.0625,0.125,20.56,5.06,0.5625,1.25,1.25,def,53.62,-15.32
2024,16,NYG,13,3,0,5,3,234.0,78,3,61.69,21,,3,0.23,0.23076923076923078,0.0,0.23076923076923078,0.38461538461538464,18.0,6.0,0.23076923076923078,1.6153846153846154,1.62,off,38.31,-15.32
2024,16,NYJ,10,2,2,2,1,242.0,64,5,53.9,20,,4,0.4,0.2,0.2,0.1,0.2,24.2,6.4,0.5,2.0,2.0,def,46.1,1.3
2024,16,NYJ,10,1,1,0,1,321.0,79,6,52.6,10,,2,0.2,0.1,0.1,0.1,0.0,32.1,7.9,0.6,1.0,1.0,off,47.4,1.3
2024,16,PHI,15,5,0,2,5,370.0,85,7,61.0,35,,5,0.33,0.3333333333333333,0.0,0.3333333333333333,0.13333333333333333,24.67,5.67,0.4666666666666667,2.3333333333333335,2.33,def,39.0,6.37
2024,16,PHI,19,3,4,4,3,338.0,93,6,54.63,33,,7,0.37,0.15789473684210525,0.21052631578947367,0.15789473684210525,0.21052631578947367,17.79,4.89,0.3157894736842105,1.736842105263158,1.74,off,45.37,6.37
2024,16,PIT,11,3,2,3,1,418.0,78,6,68.0,27,,5,0.45,0.2727272727272727,0.18181818181818182,0.09090909090909091,0.2727272727272727,38.0,7.09,0.5454545454545454,2.4545454545454546,2.45,def,32.0,-0.92
2024,16,PIT,13,3,1,5,3,315.0,78,2,68.92,24,,4,0.31,0.23076923076923078,0.07692307692307693,0.23076923076923078,0.38461538461538464,24.23,6.0,0.15384615384615385,1.8461538461538463,1.85,off,31.08,-0.92
2024,16,SEA,16,3,2,6,0,298.0,84,3,63.19,27,,5,0.31,0.1875,0.125,0.0,0.375,18.62,5.25,0.1875,1.6875,1.69,def,36.81,-8.01
2024,16,SEA,15,3,1,5,2,361.0,87,3,71.2,24,,4,0.27,0.2,0.06666666666666667,0.13333333333333333,0.3333333333333333,24.07,5.8,0.2,1.6,1.6,off,28.8,-8.01
2024,16,SF,13,2,5,2,0,381.0,81,4,65.85,29,,7,0.54,0.15384615384615385,0.38461538461538464,0.0,0.15384615384615385,29.31,6.23,0.3076923076923077,2.230769230769231,2.23,def,34.15,11.06
2024,16,SF,14,2,1,4,1,374.0,85,7,54.79,17,,3,0.21,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.2857142857142857,26.71,6.07,0.5,1.2142857142857142,1.21,off,45.21,11.06
2024,16,TB,18,2,4,5,0,317.0,81,4,55.0,26,,6,0.33,0.1111111111111111,0.2222222222222222,0.0,0.2777777777777778,17.61,4.5,0.2222222222222222,1.4444444444444444,1.44,def,45.0,-14.0
2024,16,TB,14,3,1,4,3,410.0,86,4,69.0,24,,4,0.29,0.21428571428571427,0.07142857142857142,0.21428571428571427,0.2857142857142857,29.29,6.14,0.2857142857142857,1.7142857142857142,1.71,off,31.0,-14.0
2024,16,TEN,17,5,1,4,1,458.0,84,6,61.12,38,,6,0.35,0.29411764705882354,0.058823529411764705,0.058823529411764705,0.23529411764705882,26.94,4.94,0.35294117647058826,2.235294117647059,2.24,def,38.88,-8.49
2024,16,TEN,13,4,0,4,3,311.0,77,4,69.62,28,,4,0.31,0.3076923076923077,0.0,0.23076923076923078,0.3076923076923077,23.92,5.92,0.3076923076923077,2.1538461538461537,2.15,off,30.38,-8.49
2024,16,WAS,19,3,4,4,3,338.0,93,6,54.63,33,,7,0.37,0.15789473684210525,0.21052631578947367,0.15789473684210525,0.21052631578947367,17.79,4.89,0.3157894736842105,1.736842105263158,1.74,def,45.37,-6.37
2024,16,WAS,15,5,0,2,5,370.0,85,7,61.0,35,,5,0.33,0.3333333333333333,0.0,0.3333333333333333,0.13333333333333333,24.67,5.67,0.4666666666666667,2.3333333333333335,2.33,off,39.0,-6.37
2024,17,ARI,15,1,2,6,1,257.0,72,2,71.5,13,,3,0.2,0.06666666666666667,0.13333333333333333,0.06666666666666667,0.4,17.13,4.8,0.13333333333333333,0.8666666666666667,0.87,def,28.5,-1.5
2024,17,ARI,11,1,1,4,2,396.0,93,5,73.0,10,,2,0.18,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.36363636363636365,36.0,8.45,0.45454545454545453,0.9090909090909091,0.91,off,27.0,-1.5
2024,17,ATL,15,4,1,3,1,412.0,101,8,54.14,31,,5,0.33,0.26666666666666666,0.06666666666666667,0.06666666666666667,0.2,27.47,6.73,0.5333333333333333,2.066666666666667,2.07,def,45.86,-15.46
2024,17,ATL,10,3,1,3,1,337.0,80,3,69.6,24,,4,0.4,0.3,0.1,0.1,0.3,33.7,8.0,0.3,2.4,2.4,off,30.4,-15.46
2024,17,BAL,12,0,0,6,1,211.0,71,2,73.17,0,,0,0.0,0.0,0.0,0.08333333333333333,0.5,17.58,5.92,0.16666666666666666,0.0,0.0,def,26.83,-3.92
2024,17,BAL,11,4,1,4,0,432.0,76,4,77.09,31,,5,0.45,0.36363636363636365,0.09090909090909091,0.0,0.36363636363636365,39.27,6.91,0.36363636363636365,2.8181818181818183,2.82,off,22.91,-3.92
2024,17,BUF,11,2,0,3,3,283.0,76,3,67.0,14,,2,0.18,0.18181818181818182,0.0,0.2727272727272727,0.2727272727272727,25.73,6.91,0.2727272727272727,1.2727272727272727,1.27,def,33.0,7.69
2024,17,BUF,13,5,1,3,0,348.0,86,6,59.31,38,,6,0.46,0.38461538461538464,0.07692307692307693,0.0,0.23076923076923078,26.77,6.62,0.46153846153846156,2.923076923076923,2.92,off,40.69,7.69
2024,17,CAR,11,5,2,1,0,551.0,92,9,69.18,41,,7,0.64,0.45454545454545453,0.18181818181818182,0.0,0.09090909090909091,50.09,8.36,0.8181818181818182,3.727272727272727,3.73,def,30.82,0.27
2024,17,CAR,12,3,0,6,0,204.0,67,2,68.92,21,,3,0.25,0.25,0.0,0.0,0.5,17.0,5.58,0.16666666666666666,1.75,1.75,off,31.08,0.27
2024,17,CHI,13,0,2,6,1,265.0,65,1,70.54,6,,2,0.15,0.0,0.15384615384615385,0.07692307692307693,0.46153846153846156,20.38,5.0,0.07692307692307693,0.46153846153846156,0.46,def,29.46,1.15
2024,17,CHI,13,0,1,7,1,179.0,74,1,69.38,3,,1,0.08,0.0,0.07692307692307693,0.07692307692307693,0.5384615384615384,13.77,5.69,0.07692307692307693,0.23076923076923078,0.23,off,30.62,1.15
2024,17,CIN,15,3,1,4,1,329.0,74,5,65.93,24,,4,0.27,0.2,0.06666666666666667,0.06666666666666667,0.26666666666666666,21.93,4.93,0.3333333333333333,1.6,1.6,def,34.07,19.88
2024,17,CIN,19,4,1,1,1,499.0,107,13,46.05,31,,5,0.26,0.21052631578947367,0.05263157894736842,0.05263157894736842,0.05263157894736842,26.26,5.63,0.6842105263157895,1.631578947368421,1.63,off,53.95,19.88
2024,17,CLE,18,2,2,7,1,280.0,76,5,52.94,20,,4,0.22,0.1111111111111111,0.1111111111111111,0.05555555555555555,0.3888888888888889,15.56,4.22,0.2777777777777778,1.1111111111111112,1.11,def,47.06,-19.72
2024,17,CLE,12,0,1,5,3,276.0,92,3,72.67,3,,1,0.08,0.0,0.08333333333333333,0.25,0.4166666666666667,23.0,7.67,0.25,0.25,0.25,off,27.33,-19.72
2024,17,DAL,17,4,2,3,0,376.0,82,10,46.65,34,,6,0.35,0.23529411764705882,0.11764705882352941,0.0,0.17647058823529413,22.12,4.82,0.5882352941176471,2.0,2.0,def,53.35,-27.99
2024,17,DAL,11,2,0,4,4,268.0,77,2,74.64,14,,2,0.18,0.18181818181818182,0.0,0.36363636363636365,0.36363636363636365,24.36,7.0,0.18181818181818182,1.2727272727272727,1.27,off,25.36,-27.99
2024,17,DEN,19,4,1,1,1,499.0,107,13,46.05,31,,5,0.26,0.21052631578947367,0.05263157894736842,0.05263157894736842,0.05263157894736842,26.26,5.63,0.6842105263157895,1.631578947368421,1.63,def,53.95,-19.88
2024,17,DEN,15,3,1,4,1,329.0,74,5,65.93,24,,4,0.27,0.2,0.06666666666666667,0.06666666666666667,0.26666666666666666,21.93,4.93,0.3333333333333333,1.6,1.6,off,34.07,-19.88
2024,17,DET,11,5,0,0,2,475.0,83,6,62.73,35,,5,0.45,0.45454545454545453,0.0,0.18181818181818182,0.0,43.18,7.55,0.5454545454545454,3.1818181818181817,3.18,def,37.27,6.36
2024,17,DET,11,5,2,0,0,441.0,84,7,56.36,41,,7,0.64,0.45454545454545453,0.18181818181818182,0.0,0.0,40.09,7.64,0.6363636363636364,3.727272727272727,3.73,off,43.64,6.36
2024,17,GB,18,3,2,2,2,441.0,92,5,59.5,27,,5,0.28,0.16666666666666666,0.1111111111111111,0.1111111111111111,0.1111111111111111,24.5,5.11,0.2777777777777778,1.5,1.5,def,40.5,-2.8
2024,17,GB,10,3,1,4,1,273.0,77,4,62.3,24,,4,0.4,0.3,0.1,0.1,0.4,27.3,7.7,0.4,2.4,2.4,off,37.7,-2.8
2024,17,HOU,11,4,1,4,0,432.0,76,4,77.09,31,,5,0.45,0.36363636363636365,0.09090909090909091,0.0,0.36363636363636365,39.27,6.91,0.36363636363636365,2.8181818181818183,2.82,def,22.91,3.92
2024,17,HOU,12,0,0,6,1,211.0,71,2,73.17,0,,0,0.0,0.0,0.0,0.08333333333333333,0.5,17.58,5.92,0.16666666666666666,0.0,0.0,off,26.83,3.92
2024,17,IND,15,6,1,3,0,389.0,77,9,54.53,45,,7,0.47,0.4,0.06666666666666667,0.0,0.2,25.93,5.13,0.6,3.0,3.0,def,45.47,2.6
2024,17,IND,16,4,2,1,3,446.0,94,10,51.94,34,,6,0.38,0.25,0.125,0.1875,0.0625,27.88,5.88,0.625,2.125,2.12,off,48.06,2.6
2024,17,JAX,11,1,2,3,1,337.0,83,2,64.55,13,,3,0.27,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.2727272727272727,30.64,7.55,0.18181818181818182,1.1818181818181819,1.18,def,35.45,0.82
2024,17,JAX,11,2,2,3,0,295.0,72,2,63.73,20,,4,0.36,0.18181818181818182,0.18181818181818182,0.0,0.2727272727272727,26.82,6.55,0.18181818181818182,1.8181818181818181,1.82,off,36.27,0.82
2024,17,KC,11,1,1,4,3,364.0,93,4,76.82,10,,2,0.18,0.09090909090909091,0.09090909090909091,0.2727272727272727,0.36363636363636365,33.09,8.45,0.36363636363636365,0.9090909090909091,0.91,def,23.18,16.4
2024,17,KC,12,4,1,5,1,389.0,76,5,60.42,31,,5,0.42,0.3333333333333333,0.08333333333333333,0.08333333333333333,0.4166666666666667,32.42,6.33,0.4166666666666667,2.5833333333333335,2.58,off,39.58,16.4
2024,17,LA,11,1,1,4,2,396.0,93,5,73.0,10,,2,0.18,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.36363636363636365,36.0,8.45,0.45454545454545453,0.9090909090909091,0.91,def,27.0,1.5
2024,17,LA,15,1,2,6,1,257.0,72,2,71.5,13,,3,0.2,0.06666666666666667,0.13333333333333333,0.06666666666666667,0.4,17.13,4.8,0.13333333333333333,0.8666666666666667,0.87,off,28.5,1.5
2024,17,LAC,11,1,0,4,1,181.0,68,1,67.82,7,,1,0.09,0.09090909090909091,0.0,0.09090909090909091,0.36363636363636365,16.45,6.18,0.09090909090909091,0.6363636363636364,0.64,def,32.18,10.74
2024,17,LAC,13,4,4,2,0,428.0,94,8,57.08,40,,8,0.62,0.3076923076923077,0.3076923076923077,0.0,0.15384615384615385,32.92,7.23,0.6153846153846154,3.076923076923077,3.08,off,42.92,10.74
2024,17,LV,13,1,1,7,2,269.0,79,3,66.77,10,,2,0.15,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.5384615384615384,20.69,6.08,0.23076923076923078,0.7692307692307693,0.77,def,33.23,7.64
2024,17,LV,16,2,4,4,0,388.0,91,6,59.12,26,,6,0.38,0.125,0.25,0.0,0.25,24.25,5.69,0.375,1.625,1.62,off,40.88,7.64
2024,17,MIA,12,0,1,5,3,276.0,92,3,72.67,3,,1,0.08,0.0,0.08333333333333333,0.25,0.4166666666666667,23.0,7.67,0.25,0.25,0.25,def,27.33,19.72
2024,17,MIA,18,2,2,7,1,280.0,76,5,52.94,20,,4,0.22,0.1111111111111111,0.1111111111111111,0.05555555555555555,0.3888888888888889,15.56,4.22,0.2777777777777778,1.1111111111111112,1.11,off,47.06,19.72
2024,17,MIN,10,3,1,4,1,273.0,77,4,62.3,24,,4,0.4,0.3,0.1,0.1,0.4,27.3,7.7,0.4,2.4,2.4,def,37.7,2.8
2024,17,MIN,18,3,2,2,2,441.0,92,5,59.5,27,,5,0.28,0.16666666666666666,0.1111111111111111,0.1111111111111111,0.1111111111111111,24.5,5.11,0.2777777777777778,1.5,1.5,off,40.5,2.8
