season,week,team,drives,td_drives,fg_drives,punt_drives,to_drives,yds,plays,rz_drives,start_yardline_100_avg,ppd_basic_sum,ppd_true_sum,score_drives,score_rate,td_rate,fg_rate,turnover_rate,punt_rate,yds_per_drive,plays_per_drive,redzone_drive_rate,ppd_basic,ppd_points,side
2024,15,NO,14,2,2,3,0,326.0,94,3,64.57142857142857,20,,4,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0.21428571428571427,23.285714285714285,6.714285714285714,0.21428571428571427,1.4285714285714286,1.4285714285714286,def
2024,15,NO,13,2,2,4,1,245.0,69,4,63.666666666666664,20,,4,0.3076923076923077,0.15384615384615385,0.15384615384615385,0.07692307692307693,0.3076923076923077,18.846153846153847,5.3076923076923075,0.3076923076923077,1.5384615384615385,1.5384615384615385,off
2024,15,NYG,15,5,0,2,1,445.0,73,7,57.2,35,,5,0.3333333333333333,0.3333333333333333,0.0,0.06666666666666667,0.13333333333333333,29.666666666666668,4.866666666666666,0.4666666666666667,2.3333333333333335,2.3333333333333335,def
2024,15,NYG,9,2,0,3,1,236.0,84,3,80.0,14,,2,0.2222222222222222,0.2222222222222222,0.0,0.1111111111111111,0.3333333333333333,26.22222222222222,9.333333333333334,0.3333333333333333,1.5555555555555556,1.5555555555555556,off
2024,15,NYJ,14,2,4,2,2,421.0,97,5,59.857142857142854,26,,6,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.14285714285714285,30.071428571428573,6.928571428571429,0.35714285714285715,1.8571428571428572,1.8571428571428572,def
2024,15,NYJ,13,4,1,3,0,402.0,77,6,64.6923076923077,31,,5,0.38461538461538464,0.3076923076923077,0.07692307692307693,0.0,0.23076923076923078,30.923076923076923,5.923076923076923,0.46153846153846156,2.3846153846153846,2.3846153846153846,off
2024,15,PHI,9,1,2,5,1,163.0,58,2,59.77777777777778,13,,3,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.5555555555555556,18.11111111111111,6.444444444444445,0.2222222222222222,1.4444444444444444,1.4444444444444444,def
2024,15,PHI,15,3,2,1,1,401.0,95,9,52.2,27,,5,0.3333333333333333,0.2,0.13333333333333333,0.06666666666666667,0.06666666666666667,26.733333333333334,6.333333333333333,0.6,1.8,1.8,off
2024,15,PIT,15,3,2,1,1,401.0,95,9,52.2,27,,5,0.3333333333333333,0.2,0.13333333333333333,0.06666666666666667,0.06666666666666667,26.733333333333334,6.333333333333333,0.6,1.8,1.8,def
2024,15,PIT,9,1,2,5,1,163.0,58,2,59.77777777777778,13,,3,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.5555555555555556,18.11111111111111,6.444444444444445,0.2222222222222222,1.4444444444444444,1.4444444444444444,off
2024,15,SEA,18,3,3,4,1,369.0,80,6,57.94444444444444,30,,6,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.05555555555555555,0.2222222222222222,20.5,4.444444444444445,0.3333333333333333,1.6666666666666667,1.6666666666666667,def
2024,15,SEA,12,1,2,6,2,208.0,77,2,67.08333333333333,13,,3,0.25,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.5,17.333333333333332,6.416666666666667,0.16666666666666666,1.0833333333333333,1.0833333333333333,off
2024,15,SF,14,0,4,6,0,302.0,80,5,62.857142857142854,12,,4,0.2857142857142857,0.0,0.2857142857142857,0.0,0.42857142857142855,21.571428571428573,5.714285714285714,0.35714285714285715,0.8571428571428571,0.8571428571428571,def
2024,15,SF,12,0,2,7,1,191.0,71,0,70.66666666666667,6,,2,0.16666666666666666,0.0,0.16666666666666666,0.08333333333333333,0.5833333333333334,15.916666666666666,5.916666666666667,0.0,0.5,0.5,off
2024,15,TB,12,2,1,3,2,206.0,70,3,64.83333333333333,17,,3,0.25,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.25,17.166666666666668,5.833333333333333,0.25,1.4166666666666667,1.4166666666666667,def
2024,15,TB,16,4,4,0,2,506.0,86,8,51.5625,40,,8,0.5,0.25,0.25,0.125,0.0,31.625,5.375,0.5,2.5,2.5,off
2024,15,TEN,20,4,1,1,3,370.0,90,10,39.45,31,,5,0.25,0.2,0.05,0.15,0.05,18.5,4.5,0.5,1.55,1.55,def
2024,15,TEN,11,5,0,1,5,374.0,86,4,66.0909090909091,35,,5,0.45454545454545453,0.45454545454545453,0.0,0.45454545454545453,0.09090909090909091,34.0,7.818181818181818,0.36363636363636365,3.1818181818181817,3.1818181818181817,off
2024,15,WAS,13,2,2,4,1,245.0,69,4,63.666666666666664,20,,4,0.3076923076923077,0.15384615384615385,0.15384615384615385,0.07692307692307693,0.3076923076923077,18.846153846153847,5.3076923076923075,0.3076923076923077,1.5384615384615385,1.5384615384615385,def
2024,15,WAS,14,2,2,3,0,326.0,94,3,64.57142857142857,20,,4,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0.21428571428571427,23.285714285714285,6.714285714285714,0.21428571428571427,1.4285714285714286,1.4285714285714286,off
2024,16,ARI,15,5,1,5,0,392.0,90,5,65.78571428571429,38,,6,0.4,0.3333333333333333,0.06666666666666667,0.0,0.3333333333333333,26.133333333333333,6.0,0.3333333333333333,2.533333333333333,2.533333333333333,def
2024,16,ARI,14,3,3,3,2,382.0,90,5,70.21428571428571,30,,6,0.42857142857142855,0.21428571428571427,0.21428571428571427,0.14285714285714285,0.21428571428571427,27.285714285714285,6.428571428571429,0.35714285714285715,2.142857142857143,2.142857142857143,off
2024,16,ATL,13,3,0,5,3,234.0,78,3,61.69230769230769,21,,3,0.23076923076923078,0.23076923076923078,0.0,0.23076923076923078,0.38461538461538464,18.0,6.0,0.23076923076923078,1.6153846153846154,1.6153846153846154,def
2024,16,ATL,16,2,2,2,1,329.0,81,9,46.375,20,,4,0.25,0.125,0.125,0.0625,0.125,20.5625,5.0625,0.5625,1.25,1.25,off
2024,16,BAL,13,3,1,5,3,315.0,78,2,68.92307692307692,24,,4,0.3076923076923077,0.23076923076923078,0.07692307692307693,0.23076923076923078,0.38461538461538464,24.23076923076923,6.0,0.15384615384615385,1.8461538461538463,1.8461538461538463,def
2024,16,BAL,11,3,2,3,1,418.0,78,6,68.0,27,,5,0.45454545454545453,0.2727272727272727,0.18181818181818182,0.09090909090909091,0.2727272727272727,38.0,7.090909090909091,0.5454545454545454,2.4545454545454546,2.4545454545454546,off
2024,16,BUF,13,4,0,3,3,379.0,91,5,69.61538461538461,28,,4,0.3076923076923077,0.3076923076923077,0.0,0.23076923076923078,0.23076923076923078,29.153846153846153,7.0,0.38461538461538464,2.1538461538461537,2.1538461538461537,def
2024,16,BUF,16,2,1,4,1,324.0,75,3,56.13333333333333,17,,3,0.1875,0.125,0.0625,0.0625,0.25,20.25,4.6875,0.1875,1.0625,1.0625,off
2024,16,CAR,14,3,3,3,2,382.0,90,5,70.21428571428571,30,,6,0.42857142857142855,0.21428571428571427,0.21428571428571427,0.14285714285714285,0.21428571428571427,27.285714285714285,6.428571428571429,0.35714285714285715,2.142857142857143,2.142857142857143,def
2024,16,CAR,15,5,1,5,0,392.0,90,5,65.78571428571429,38,,6,0.4,0.3333333333333333,0.06666666666666667,0.0,0.3333333333333333,26.133333333333333,6.0,0.3333333333333333,2.533333333333333,2.533333333333333,off
2024,16,CHI,15,4,2,1,0,475.0,82,8,62.333333333333336,34,,6,0.4,0.26666666666666666,0.13333333333333333,0.0,0.06666666666666667,31.666666666666668,5.466666666666667,0.5333333333333333,2.2666666666666666,2.2666666666666666,def
2024,16,CHI,10,2,1,3,2,382.0,83,4,66.1,17,,3,0.3,0.2,0.1,0.2,0.3,38.2,8.3,0.4,1.7,1.7,off
2024,16,CIN,11,1,0,4,3,273.0,77,4,67.27272727272727,7,,1,0.09090909090909091,0.09090909090909091,0.0,0.2727272727272727,0.36363636363636365,24.818181818181817,7.0,0.36363636363636365,0.6363636363636364,0.6363636363636364,def
2024,16,CIN,13,3,1,4,1,326.0,71,4,61.46153846153846,24,,4,0.3076923076923077,0.23076923076923078,0.07692307692307693,0.07692307692307693,0.3076923076923077,25.076923076923077,5.461538461538462,0.3076923076923077,1.8461538461538463,1.8461538461538463,off
2024,16,CLE,13,3,1,4,1,326.0,71,4,61.46153846153846,24,,4,0.3076923076923077,0.23076923076923078,0.07692307692307693,0.07692307692307693,0.3076923076923077,25.076923076923077,5.461538461538462,0.3076923076923077,1.8461538461538463,1.8461538461538463,def
2024,16,CLE,11,1,0,4,3,273.0,77,4,67.27272727272727,7,,1,0.09090909090909091,0.09090909090909091,0.0,0.2727272727272727,0.36363636363636365,24.818181818181817,7.0,0.36363636363636365,0.6363636363636364,0.6363636363636364,off
2024,16,DAL,14,3,1,4,3,410.0,86,4,69.0,24,,4,0.2857142857142857,0.21428571428571427,0.07142857142857142,0.21428571428571427,0.2857142857142857,29.285714285714285,6.142857142857143,0.2857142857142857,1.7142857142857142,1.7142857142857142,def
2024,16,DAL,18,2,4,5,0,317.0,81,4,55.0,26,,6,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.0,0.2777777777777778,17.61111111111111,4.5,0.2222222222222222,1.4444444444444444,1.4444444444444444,off
2024,16,DEN,15,4,2,3,1,382.0,81,5,63.333333333333336,34,,6,0.4,0.26666666666666666,0.13333333333333333,0.06666666666666667,0.2,25.466666666666665,5.4,0.3333333333333333,2.2666666666666666,2.2666666666666666,def
2024,16,DEN,12,3,2,5,0,355.0,83,3,67.83333333333333,27,,5,0.4166666666666667,0.25,0.16666666666666666,0.0,0.4166666666666667,29.583333333333332,6.916666666666667,0.25,2.25,2.25,off
2024,16,DET,10,2,1,3,2,382.0,83,4,66.1,17,,3,0.3,0.2,0.1,0.2,0.3,38.2,8.3,0.4,1.7,1.7,def
2024,16,DET,15,4,2,1,0,475.0,82,8,62.333333333333336,34,,6,0.4,0.26666666666666666,0.13333333333333333,0.0,0.06666666666666667,31.666666666666668,5.466666666666667,0.5333333333333333,2.2666666666666666,2.2666666666666666,off
2024,16,GB,12,0,0,4,2,196.0,70,0,63.75,0,,0,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,16.333333333333332,5.833333333333333,0.0,0.0,0.0,def
2024,16,GB,11,4,2,2,0,404.0,85,4,62.54545454545455,34,,6,0.5454545454545454,0.36363636363636365,0.18181818181818182,0.0,0.18181818181818182,36.72727272727273,7.7272727272727275,0.36363636363636365,3.090909090909091,3.090909090909091,off
2024,16,HOU,14,3,2,2,1,375.0,87,6,57.214285714285715,27,,5,0.35714285714285715,0.21428571428571427,0.14285714285714285,0.07142857142857142,0.14285714285714285,26.785714285714285,6.214285714285714,0.42857142857142855,1.9285714285714286,1.9285714285714286,def
2024,16,HOU,11,2,2,2,2,311.0,75,4,61.63636363636363,20,,4,0.36363636363636365,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182,28.272727272727273,6.818181818181818,0.36363636363636365,1.8181818181818181,1.8181818181818181,off
2024,16,IND,13,4,0,4,3,311.0,77,4,69.61538461538461,28,,4,0.3076923076923077,0.3076923076923077,0.0,0.23076923076923078,0.3076923076923077,23.923076923076923,5.923076923076923,0.3076923076923077,2.1538461538461537,2.1538461538461537,def
2024,16,IND,17,5,1,4,1,458.0,84,6,61.125,38,,6,0.35294117647058826,0.29411764705882354,0.058823529411764705,0.058823529411764705,0.23529411764705882,26.941176470588236,4.9411764705882355,0.35294117647058826,2.235294117647059,2.235294117647059,off
2024,16,JAX,16,2,2,6,0,314.0,92,3,64.46666666666667,20,,4,0.25,0.125,0.125,0.0,0.375,19.625,5.75,0.1875,1.25,1.25,def
2024,16,JAX,14,2,0,7,2,308.0,81,2,71.85714285714286,14,,2,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.5,22.0,5.785714285714286,0.14285714285714285,1.0,1.0,off
